P,N,Word,Color,Congruency,Response,Accuracy,RT,Orientation,Accuracy2,RT2,Task
32,187,5,2,2,120,1,0.797218536608852,0,0,0,Test
32,188,3,3,1,110,1,0.67649043662822805,1,1,0.48256279999623097,Test
32,189,4,4,1,109,1,0.60432473660330299,0,0,0,Test
32,190,3,2,0,120,1,0.934603600006085,1,1,0.57725950001622595,Test
32,191,1,1,1,122,1,0.70692563662305496,2,1,0.49248673659167302,Test
32,192,4,4,1,109,1,0.545427799981553,0,0,0,Test
32,193,3,1,0,122,1,0.714155136607587,0,0,0,Test
32,194,5,4,2,109,1,0.59537129997625005,2,1,0.45153879999997998,Test
32,195,4,1,0,122,1,0.80517109998618297,1,1,0.44398363662185197,Test
32,196,3,3,1,110,1,0.63320920002297498,2,1,0.48718999998527601,Test
32,197,2,4,0,109,1,0.64106280001578897,1,1,0.57509579998440996,Test
32,198,3,3,1,110,1,0.41479203657945601,0,0,0,Test
32,199,5,4,2,109,1,0.51322560000699002,1,1,0.46359359999769401,Test
32,200,4,1,0,122,1,0.64933023659978095,2,1,0.439562100014882,Test
32,201,5,2,2,120,1,0.34667040000204002,1,1,0.56693879998056196,Test
32,202,4,3,0,110,1,0.88647860000492096,0,0,0,Test
32,203,1,2,0,120,1,1.0364568000077301,0,0,0,Test
32,204,5,3,2,110,1,0.73179853660985805,0,0,0,Test
32,205,5,2,2,120,1,1.1269794366089601,1,1,0.538998800009722,Test
32,206,1,3,0,110,1,0.86976400000276,2,1,1.21780660000513,Test
32,207,5,4,2,109,1,0.54885880000074405,0,0,0,Test
32,208,4,2,0,120,1,1.25759943661978,1,1,0.50077879999298602,Test
32,209,5,1,2,122,1,0.87135989998932895,2,1,0.473179836582858,Test
32,210,2,4,0,109,1,0.54777189999003895,0,0,0,Test
32,211,5,3,2,110,1,0.60223670001141705,1,1,0.53538869999465499,Test
32,212,4,1,0,122,1,1.0054270000255201,2,1,0.54251549998298298,Test
32,213,2,2,1,120,1,0.85833273662137799,1,1,0.47928043661522701,Test
32,214,5,1,2,122,1,0.88634273660136398,0,0,0,Test
32,215,2,2,1,120,1,0.90016863658092905,0,0,0,Test
32,216,5,1,2,122,1,0.94034209998790197,2,1,0.49729060000390701,Test
32,217,3,3,1,110,1,0.80376480001723405,1,1,0.47410910000326101,Test
32,218,1,4,0,109,1,0.72751150000840403,2,1,4.4909780026937396,Test
32,219,2,2,1,120,1,0.95038119997479997,1,1,0.44848600000841499,Test
32,220,4,4,1,109,1,0.59344833658542495,2,1,0.51196060000802401,Test
32,221,5,3,2,110,1,1.0611390999984001,2,1,0.61320183661882799,Test
32,222,1,1,1,122,1,1.2395886365848101,2,1,0.52907369998865805,Test
32,223,5,2,2,120,1,0.88736590000917204,0,0,0,Test
32,224,3,3,1,110,1,0.66172060000826605,1,1,0.72372583657852396,Test
32,225,4,4,1,109,1,0.66843600000720504,0,0,0,Test
32,226,3,2,0,120,1,0.78954249998787396,1,1,0.42800399998668598,Test
32,227,1,1,1,122,1,0.86501270000007902,2,1,0.46038553660037002,Test
32,228,4,4,1,109,1,0.50093559999368198,0,0,0,Test
32,229,3,1,0,122,1,0.86334869998972896,0,0,0,Test
32,230,5,4,2,109,1,0.69975753661128703,2,1,118.71893612947299,Test
32,231,4,1,0,122,1,1.6560396999993801,1,1,0.73752019999665197,Test
32,232,3,3,1,110,1,1.0288643366075101,2,1,0.60510430982685703,Test
32,233,2,4,0,109,1,0.65498309998656601,1,1,0.53402960000676103,Test
32,234,3,3,1,110,1,0.66180753661319602,0,0,0,Test
32,235,5,4,2,109,1,0.75651569999172397,1,1,0.577214699995238,Test
32,236,4,1,0,122,1,0.94958390001556803,2,1,0.43632203657762197,Test
32,237,5,2,2,120,1,0.82879943659645505,1,1,0.43884430269827102,Test
32,238,4,3,0,110,1,0.69497349997982405,0,0,0,Test
32,239,1,2,0,120,1,0.71302783660939895,0,0,0,Test
32,240,5,3,2,110,1,0.67316609999397803,0,0,0,Test
32,241,5,2,2,120,1,0.84866113658063103,1,1,8.2805126000021101,Test
32,242,1,3,0,110,1,0.85111693659564502,2,1,0.53924853660282701,Test
32,243,5,4,2,109,1,0.60573933660634804,0,0,0,Test
32,244,4,2,0,120,1,0.85449089997564398,1,1,0.54222339999978397,Test
32,245,5,1,2,122,1,0.863374136592029,2,1,0.70089051965624105,Test
32,246,2,4,0,109,1,0.84466649999376398,0,0,0,Test
32,247,5,3,2,110,1,0.63690929999574997,1,1,0.49093803661526197,Test
32,248,4,1,0,122,1,0.97472519997972995,2,1,0.40932603660621703,Test
32,249,2,2,1,120,1,0.804449300019769,1,1,0.40016059999470599,Test
32,250,5,1,2,122,1,0.875470900005894,0,0,0,Test
32,251,2,2,1,120,1,0.83643273659981798,0,0,0,Test
32,252,5,1,2,122,1,1.04596770001808,2,1,0.44620750000467502,Test
32,253,3,3,1,110,1,0.68917119997786402,1,1,0.52378960000351105,Test
32,254,1,4,0,109,1,0.546418936603004,2,1,0.46336513658752698,Test
32,255,2,2,1,120,1,0.94897983659757301,1,1,0.46719849284272602,Test
32,256,4,4,1,109,1,0.50236539999605201,2,1,0.38830043660709601,Test
32,257,5,3,2,110,1,0.731943699996918,2,1,0.44379580000531899,Test
32,258,1,1,1,122,1,0.85601433660485804,2,1,0.56021293660160199,Test
32,259,5,2,2,120,1,0.68017500001587905,0,0,0,Test
32,260,3,3,1,110,1,0.74770239999634203,1,1,0.55726529998355601,Test
32,261,4,4,1,109,1,0.47399729999597201,0,0,0,Test
32,262,3,2,0,120,1,0.70970559999113902,1,1,0.51794179997523304,Test
32,263,1,1,1,122,1,0.81945653661386997,2,1,0.56973753662896298,Test
32,264,4,4,1,109,1,0.44361663659219602,0,0,0,Test
32,265,3,1,0,122,1,0.80854193659615703,0,0,0,Test
32,266,5,4,2,109,1,0.61991013662191097,2,1,0.59105800001998399,Test
32,267,4,1,0,122,1,0.84620110000832904,1,1,0.51423413658631001,Test
32,268,3,3,1,110,1,0.699396600015461,2,1,0.45541590001084797,Test
32,269,2,4,0,109,1,0.46376193661126303,1,1,0.51574889998300899,Test
32,270,3,3,1,110,1,0.64165529998717796,0,0,0,Test
32,271,5,4,2,109,1,0.71618599997600496,1,1,0.439746936608572,Test
32,272,4,1,0,122,1,1.6160323366057101,2,1,0.50692600000183996,Test
32,273,5,2,2,120,1,0.62768600002163999,1,1,0.53338353658909898,Test
32,274,4,3,0,110,1,0.66394339999533303,0,0,0,Test
32,275,1,2,0,120,1,1.08467969999765,0,0,0,Test
32,276,5,3,2,110,1,0.58949280000524595,0,0,0,Test
32,277,5,2,2,120,1,0.89591549997567199,1,1,0.51436713660950795,Test
32,278,1,3,0,110,1,0.65158870001323499,2,1,0.54149979999056097,Test
32,279,5,4,2,109,1,0.671869399986463,0,0,0,Test
32,280,4,2,0,120,1,0.81605589998071104,1,1,0.47807699997793002,Test
32,281,5,1,2,122,1,0.72032709998893596,2,1,0.48902003662078602,Test
32,282,2,4,0,109,1,0.65852820000145595,0,0,0,Test
32,283,5,3,2,110,1,0.76360550001845695,1,1,0.45370379998348698,Test
32,284,4,1,0,122,1,0.97614489999250498,2,1,0.47598039999138603,Test
32,285,2,2,1,120,1,0.87907523661851905,1,1,0.56648963660700302,Test
32,286,5,1,2,122,1,0.81973459999426301,0,0,0,Test
32,287,2,2,1,120,1,0.73615260000224203,0,0,0,Test
32,288,5,1,2,122,1,0.76143663661787298,2,1,0.57564180000917997,Test
32,289,3,3,1,110,1,0.77170273658703104,1,1,0.55713409997406405,Test
32,290,1,4,0,109,1,0.65477133661624998,2,1,0.53400883660651699,Test
32,291,2,2,1,122,0,0.66694629998528399,1,1,0.46584049999364702,Test
32,292,4,4,1,109,1,0.68514103660709202,2,1,0.49371540002175601,Test
32,293,5,3,2,110,1,0.89048309999634501,2,1,0.530135099979816,Test
32,294,1,1,1,122,1,0.77105209999717805,2,1,0.51164529999368802,Test
32,295,5,2,2,120,1,0.98425769997993495,0,0,0,Test
32,296,3,3,1,110,1,0.78685149998636905,1,1,0.48569383658468701,Test
32,297,4,4,1,109,1,0.591473100008443,0,0,0,Test
32,298,3,2,0,120,1,0.83644949999870699,1,1,0.61157839998486496,Test
32,299,1,1,1,122,1,0.76001190001261398,2,1,0.70873759998357899,Test
32,300,4,4,1,109,1,0.54188559998874597,0,0,0,Test
32,301,3,1,0,122,1,0.79200223658699498,0,0,0,Test
32,302,5,4,2,109,1,0.60661550000077102,2,1,0.58992713660700302,Test
32,303,4,1,0,122,1,0.82044390001101397,1,1,0.44811449997359898,Test
32,304,3,3,1,110,1,0.65260049997596103,2,1,0.57148103660438199,Test
32,305,2,4,0,109,1,0.46318859999883,1,1,0.45395043658209,Test
32,306,3,3,1,110,1,0.69469370000297204,0,0,0,Test
32,307,5,4,2,0,0,0,1,1,0.58144589999574203,Test
32,308,4,1,0,122,1,2.4115166366100298,2,1,0.55906620979658295,Test
32,309,5,2,2,120,1,0.71648639999329999,1,1,0.55807143659330904,Test
32,310,4,3,0,110,1,0.75030549999792095,0,0,0,Test
32,311,1,2,0,120,1,0.84888689999934297,0,0,0,Test
32,312,5,3,2,110,1,0.72797350000473704,0,0,0,Test
32,313,5,2,2,120,1,0.67631810001330495,1,1,0.52778479998232797,Test
32,314,1,3,0,110,1,0.81670799999847099,2,1,0.57464740000432402,Test
32,315,5,4,2,109,1,0.67054383660433803,0,0,0,Test
32,316,4,2,0,120,1,0.82782003658940095,1,1,0.510017936612712,Test
32,317,5,1,2,122,1,0.81201749999309003,2,1,0.50784099998418197,Test
32,318,2,4,0,109,1,0.65667510000639595,0,0,0,Test
32,319,5,3,2,110,1,0.89382040000054996,1,1,0.45792270000674801,Test
32,320,4,1,0,122,1,0.77401773660676598,2,1,0.46701709998888002,Test
32,321,2,2,1,120,1,0.88814523661858402,1,1,0.64487400001962703,Test
32,322,5,1,2,122,1,0.93388563662301805,0,0,0,Test
32,323,2,2,1,120,1,0.87481750000733904,0,0,0,Test
32,324,5,1,2,122,1,0.89797049999469902,2,1,0.48560903657926202,Test
32,325,3,3,1,110,1,0.83707433659583297,1,1,0.418077200010885,Test
32,326,1,4,0,109,1,0.50389029999496404,2,1,0.48462909998488601,Test
32,327,2,2,1,122,0,0.91299880002043199,1,1,1.08064490000834,Test
32,328,4,4,1,109,1,0.80887553660431899,2,1,0.48438089998671802,Test
32,329,5,3,2,110,1,0.76195650000590798,2,1,0.41490750000229998,Test
32,330,1,1,1,122,1,0.70856623660074602,2,1,0.38612813659710798,Test
32,331,5,2,2,120,1,0.86115599999902803,0,0,0,Test
32,332,3,3,1,110,1,0.85739530000137198,1,1,0.44021550001343701,Test
32,333,4,4,1,109,1,0.55919163659564197,0,0,0,Test
32,334,3,2,0,122,0,0.82751303660916198,1,1,0.45504000000073602,Test
32,335,1,1,1,122,1,0.68967849999899,2,1,0.51939000980928496,Test
32,336,4,4,1,109,1,0.66579753661062602,0,0,0,Test
32,337,3,1,0,122,1,1.3169710000220201,0,0,0,Test
32,338,5,4,2,109,1,0.61331590000190805,2,1,0.58921380000538204,Test
32,339,4,1,0,122,1,0.85669703659368701,1,1,0.46729810000397298,Test
32,340,3,3,1,110,1,0.838953600003151,2,1,0.57214363661478296,Test
32,341,2,4,0,109,1,0.703310700017028,1,1,0.51852203661110297,Test
32,342,3,3,1,110,1,0.99049273660057202,0,0,0,Test
32,343,5,4,2,0,0,0,1,1,0.61747620001551695,Test
32,344,4,1,0,109,0,1.33420700000715,2,1,0.65587353659793701,Test
32,345,5,2,2,120,1,0.96993580000707902,1,1,0.46289550000801699,Test
32,346,4,3,0,110,1,1.35314473658218,0,0,0,Test
32,347,1,2,0,120,1,0.82948939999914695,0,0,0,Test
32,348,5,3,2,110,1,0.68514870002400097,0,0,0,Test
32,349,5,2,2,120,1,0.946526899992023,1,1,0.41667619999498101,Test
32,350,1,3,0,110,1,1.13897459997679,2,1,0.62444353659520901,Test
32,351,5,4,2,109,1,0.75949269998818603,0,0,0,Test
32,352,4,2,0,110,0,0.81648050001240302,1,1,0.47091980002005601,Test
32,353,5,1,2,122,1,0.69740169998840396,2,1,0.45772022232995402,Test
32,354,2,4,0,109,1,0.59133163659134902,0,0,0,Test
32,355,5,3,2,110,1,0.65255110000725802,1,1,0.51745359998312801,Test
32,356,4,1,0,122,1,0.79377503658179205,2,1,0.77253173661301799,Test
32,357,2,2,1,120,1,0.73895967321004696,1,1,0.50470089999725998,Test
32,358,5,1,2,122,1,0.87857889998122096,0,0,0,Test
32,359,2,2,1,120,1,1.2074473999964499,0,0,0,Test
32,360,5,1,2,122,1,0.90286030000424899,2,1,0.56557853659614898,Test
33,1,4,4,1,109,1,0.47048940000240702,0,0,0,Test
33,2,2,3,0,110,1,0.83953910940908805,1,1,0.435271136462688,Test
33,3,1,4,0,109,1,0.55713080937857695,1,1,0.38124890002654899,Test
33,4,5,2,2,120,1,0.83421583645395003,0,0,0,Test
33,5,1,1,1,122,1,0.53939390942105103,1,1,0.499021499999799,Test
33,6,5,3,2,110,1,0.56892283644992903,2,1,0.301547718787333,Test
33,7,4,1,0,122,1,0.56006180000258599,0,0,0,Test
33,8,5,3,2,110,1,0.64039639997645303,0,0,0,Test
33,9,1,2,0,120,1,0.69099967295187503,0,0,0,Test
33,10,4,4,1,109,1,0.59430120940669395,1,1,0.45745767295011303,Test
33,11,5,3,2,110,1,0.54957380940322798,2,1,0.48612713644979499,Test
33,12,2,2,1,120,1,0.53665733645903002,1,1,0.38394460940617098,Test
33,13,3,1,0,122,1,0.65519239997956902,2,1,0.28633047293988101,Test
33,14,2,2,1,120,1,0.392065109394025,2,1,0.30321109999204099,Test
33,15,3,3,1,110,1,0.452133036480518,2,1,0.35164957036613498,Test
33,16,5,4,2,109,1,0.29018230002839102,2,1,0.28615748233278299,Test
33,17,4,1,0,122,1,0.68400767294224396,1,1,0.33569540941971399,Test
33,18,3,3,1,109,0,0.55246950942091599,0,0,0,Test
33,19,1,1,1,122,1,0.75125303646200303,0,0,0,Test
33,20,4,4,1,109,1,1.1011655917391201,2,1,0.47831789997871998,Test
33,21,5,3,2,110,1,0.66841573643614505,0,0,0,Test
33,22,3,2,0,120,1,0.460916200012434,0,0,0,Test
33,23,4,4,1,109,1,0.48708893646835399,1,1,0.58643609998398505,Test
33,24,2,1,0,122,1,0.62933577294461396,0,0,0,Test
33,25,5,3,2,120,0,0.53800510001019597,1,1,0.35317183646839101,Test
33,26,3,4,0,109,1,0.47271233645733401,2,1,0.46537119999993598,Test
33,27,5,2,2,120,1,0.69436439999844901,2,1,0.40021639998303699,Test
33,28,2,4,0,109,1,0.43392157295602402,1,1,0.635746899992228,Test
33,29,5,1,2,122,1,0.87913180000032298,1,1,0.41875183646334302,Test
33,30,2,2,1,120,1,0.67418750000069905,0,0,0,Test
33,31,5,3,2,110,1,1.0773933364544099,1,1,0.50807658236590203,Test
33,32,1,4,0,109,1,0.51538050000090196,2,1,0.40538303644279999,Test
33,33,3,2,0,120,1,0.85014190000947598,2,1,0.429288299987093,Test
33,34,5,1,2,122,1,0.63140630000270903,1,1,0.46239004586823301,Test
33,35,2,2,1,120,1,0.54595979998703104,2,1,0.30939333644346301,Test
33,36,5,1,2,122,1,0.74978119999286696,0,0,0,Test
33,37,4,4,1,109,1,0.42034583646454898,0,0,0,Test
33,38,2,3,0,110,1,0.46464530000230297,1,1,0.29630750941578299,Test
33,39,1,4,0,109,1,0.43055903643835303,1,1,0.275689672940644,Test
33,40,5,2,2,120,1,0.35830913647078,0,0,0,Test
33,41,1,1,1,122,1,0.54456204586313095,1,1,0.26637097293860301,Test
33,42,5,3,2,110,1,0.336384900001576,2,1,0.44651203646208198,Test
33,43,4,1,0,122,1,0.87866520939860504,0,0,0,Test
33,44,5,3,2,110,1,0.73484129999997105,0,0,0,Test
33,45,1,2,0,120,1,0.58995490000233997,0,0,0,Test
33,46,4,4,1,109,1,0.45774103645817399,1,1,0.31160027405712798,Test
33,47,5,3,2,110,1,0.475126700010151,2,1,0.50566882820567105,Test
